2022-06-24 13:08:46,637 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:09:01,023 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:09:01,078 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:09:01,096 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:09:01,151 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:09:01,153 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:09:01,976 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:09:01,977 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:09:02,157 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:09:14,999 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:09:17,305 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:09:17,306 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:09:28,963 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:09:28,983 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:09:28,983 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:09:29,005 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:09:29,707 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:09:32,716 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:09:32,716 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:09:48,056 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:09:48,056 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:09:48,501 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:09:57,103 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:09:57,140 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:09:57,159 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:09:57,304 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:09:57,360 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:10:03,441 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:10:03,441 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:10:18,838 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:10:18,838 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:10:22,056 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:10:25,493 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:10:25,530 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:10:25,548 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:10:25,678 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
